mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.00019998550415,0.000399971008301,-1.03296223134,-0.857599655123,0.001,{'C': 0.001},6,-1.36300790185,-0.764085216793,-0.983755947506,-0.941929586688,-0.896909466811,-0.836929134335,-1.3522901543,-0.805674014362,-0.533742762884,-0.939380323437,0.000399971008301,0.000489862441122,0.307050820416,0.0716492956585
0.000600004196167,0.00019998550415,-1.05317801991,-0.831594844535,0.0046415888336127772,{'C': 0.0046415888336127772},7,-1.40966988443,-0.762959264739,-0.987471767385,-0.918385348975,-0.937125761615,-0.769737811912,-1.38236522994,-0.806794286372,-0.51290925468,-0.900097510675,0.000489901382448,0.000399971008301,0.327050867113,0.0653871698627
0.000400018692017,0.000200033187866,-1.11306046152,-0.712697275512,0.021544346900318832,{'C': 0.021544346900318832},8,-1.48300361713,-0.721845193771,-0.996760796995,-0.807805035511,-1.13270117362,-0.525926847912,-1.45523978984,-0.774351305465,-0.465891493645,-0.733557994899,0.000489920847309,0.000400066375732,0.366575300503,0.0982331431534
0.00019998550415,0.000200033187866,-1.28117632464,-0.378574281454,0.10000000000000001,{'C': 0.10000000000000001},9,-1.70438413303,-0.481245520997,-1.06423417912,-0.350728833882,-1.07060934664,-0.225322920259,-1.63258722961,-0.563390070494,-0.908283526915,-0.272184061635,0.000399971008301,0.000400066375732,0.326982437707,0.126711078316
0.00120000839233,0.000200033187866,-1.58017377242,0.515080452967,0.46415888336127775,{'C': 0.46415888336127775},10,-1.66548724436,0.470181675134,-1.654051716,0.600461754069,-0.390928507883,0.511334882764,-1.15073568625,0.31764374307,-3.01976678066,0.675780209796,0.000400042544532,0.000400066375732,0.837851876883,0.121758418505
0.0039999961853,0.000400018692017,-0.12038634767,0.977214771253,2.154434690031882,{'C': 2.154434690031882},5,-0.604096842361,0.99215340923,0.255634165289,0.981848479594,0.72846065949,0.997010314838,0.153214215396,0.93178019756,-1.12168268845,0.983281455042,0.000632485089403,0.000489920847309,0.650315827912,0.0233991574305
0.00720000267029,0.000399971008301,0.0236468952085,0.999999959404,10.0,{'C': 10.0},4,-0.848090669174,0.999999982527,0.130762977585,0.999999957636,0.780079120196,0.999999935039,0.757394886752,0.999999951048,-0.606334154065,0.999999970769,0.000748264500812,0.000489862441122,0.672631961113,1.63121393001e-08
0.00700001716614,0.0,0.0239157379088,0.999999920134,46.415888336127729,{'C': 46.415888336127729},1,-0.848412317097,0.999999980661,0.131743774568,0.999999806171,0.780113602766,0.999999978128,0.757359189982,0.999999911486,-0.605663058382,0.999999924224,0.000632409699323,0.0,0.672635184517,6.34126042758e-08
0.00699996948242,0.000400018692017,0.0237100886684,0.999999920984,215.44346900318823,{'C': 215.44346900318823},2,-0.84774826074,0.999999969382,0.130706375814,0.999999987121,0.780052273634,0.999999892912,0.757386582138,0.999999967673,-0.606288769721,0.999999787834,0.000632409692132,0.000489920847309,0.672519371595,7.40451201917e-08
0.007200050354,0.000599956512451,0.0236657424802,0.999999951907,1000.0,{'C': 1000.0},3,-0.848233560826,0.999999964125,0.130839521969,0.999999967332,0.780192024825,0.99999990482,0.757396045976,0.999999957816,-0.606274629066,0.999999965444,0.000979802753293,0.000489862441122,0.672688067062,2.37594077438e-08
